Review_ID,Customer_ID,Review_Text,Sentiment_Label,Rating,Service_Type
R03808,CUST103300,Customer service was rude and unhelpful.,Negative,2,Policy Purchase
R03809,CUST107843,Great customer support. Very satisfied.,Positive,4,Policy Purchase
R03810,CUST100478,Great customer support. Very satisfied.,Positive,4,Policy Purchase
R03811,CUST107219,My claim was denied unfairly. Very disappointed.,Negative,1,Policy Purchase
R03812,CUST109679,Bought the policy without any issues.,Neutral,3,Policy Purchase
R03813,CUST108462,Had to wait weeks for a response.,Negative,1,Claim
R03814,CUST109357,Great customer support. Very satisfied.,Positive,4,Claim
R03815,CUST102882,Great customer support. Very satisfied.,Positive,4,Claim
R03816,CUST105612,Customer service was rude and unhelpful.,Negative,2,Customer Support
R03817,CUST102137,"Support was fine, not exceptional.",Neutral,3,Claim
R03818,CUST105668,Fast and helpful service!,Positive,4,Customer Support
R03819,CUST105947,My claim was denied unfairly. Very disappointed.,Negative,2,Claim
R03820,CUST104119,The policy terms were not clearly explained.,Negative,2,Customer Support
R03821,CUST107780,Great customer support. Very satisfied.,Positive,5,Claim
R03822,CUST101656,"Support was fine, not exceptional.",Neutral,3,Customer Support
R03823,CUST109410,Had to wait weeks for a response.,Negative,1,Claim
R03824,CUST103173,"Service was okay, nothing special.",Neutral,3,Customer Support
R03825,CUST105336,My claim was denied unfairly. Very disappointed.,Negative,1,Policy Purchase
R03826,CUST109251,Customer service was rude and unhelpful.,Negative,2,Customer Support
R03827,CUST102109,"Support was fine, not exceptional.",Neutral,3,Customer Support
R03828,CUST109713,Everything went better than expected.,Positive,4,Customer Support
R03829,CUST100531,Very bad experience with the support team.,Negative,1,Claim
R03830,CUST102428,Bought the policy without any issues.,Neutral,3,Customer Support
R03831,CUST104778,It was a typical insurance interaction.,Neutral,3,Customer Support
R03832,CUST101048,"Support was fine, not exceptional.",Neutral,3,Claim
R03833,CUST101118,Great customer support. Very satisfied.,Positive,5,Customer Support
R03834,CUST105904,The policy terms were not clearly explained.,Negative,1,Policy Purchase
R03835,CUST106479,Had to wait weeks for a response.,Negative,1,Policy Purchase
R03836,CUST108808,The claim process was quick and smooth.,Positive,4,Policy Purchase
R03837,CUST100405,Everything went better than expected.,Positive,5,Policy Purchase
R03838,CUST106975,Had to wait weeks for a response.,Negative,2,Policy Purchase
R03839,CUST106940,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R03840,CUST108623,"Average experience, neither good nor bad.",Neutral,3,Policy Purchase
R03841,CUST108890,Customer service was rude and unhelpful.,Negative,1,Claim
R03842,CUST105828,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R03843,CUST109075,Customer service was rude and unhelpful.,Negative,1,Policy Purchase
R03844,CUST103774,Great customer support. Very satisfied.,Positive,4,Claim
R03845,CUST103871,"Service was okay, nothing special.",Neutral,3,Policy Purchase
R03846,CUST107396,Very bad experience with the support team.,Negative,2,Claim
R03847,CUST107994,Everything went better than expected.,Positive,5,Customer Support
R03848,CUST101278,Fast and helpful service!,Positive,4,Claim
R03849,CUST107429,Fast and helpful service!,Positive,5,Policy Purchase
R03850,CUST108656,"Support was fine, not exceptional.",Neutral,3,Policy Purchase
R03851,CUST109829,My claim was denied unfairly. Very disappointed.,Negative,1,Policy Purchase
R03852,CUST108160,Had to wait weeks for a response.,Negative,1,Policy Purchase
R03853,CUST105887,"Service was okay, nothing special.",Neutral,3,Customer Support
R03854,CUST101440,The claim process was quick and smooth.,Positive,5,Claim
R03855,CUST104206,The claim process was quick and smooth.,Positive,4,Claim
R03856,CUST105145,Fast and helpful service!,Positive,4,Customer Support
R03857,CUST106686,"Service was okay, nothing special.",Neutral,3,Claim
R03858,CUST100098,Customer service was rude and unhelpful.,Negative,1,Claim
R03859,CUST100576,It was a typical insurance interaction.,Neutral,3,Policy Purchase
R03860,CUST105251,Very bad experience with the support team.,Negative,2,Policy Purchase
R03861,CUST103596,Everything went better than expected.,Positive,4,Claim
R03862,CUST100264,The policy terms were not clearly explained.,Negative,1,Policy Purchase
R03863,CUST102227,Customer service was rude and unhelpful.,Negative,2,Policy Purchase
R03864,CUST107221,Fast and helpful service!,Positive,5,Claim
R03865,CUST106744,It was a typical insurance interaction.,Neutral,3,Customer Support
R03866,CUST102983,Easy to buy a policy online. Loved it!,Positive,4,Policy Purchase
R03867,CUST103769,"Average experience, neither good nor bad.",Neutral,3,Claim
R03868,CUST101997,Great customer support. Very satisfied.,Positive,4,Claim
R03869,CUST107494,"Support was fine, not exceptional.",Neutral,3,Policy Purchase
R03870,CUST109947,"Average experience, neither good nor bad.",Neutral,3,Claim
R03871,CUST106563,Very bad experience with the support team.,Negative,2,Claim
R03872,CUST107589,Bought the policy without any issues.,Neutral,3,Customer Support
R03873,CUST105575,Great customer support. Very satisfied.,Positive,4,Customer Support
R03874,CUST103430,Customer service was rude and unhelpful.,Negative,1,Customer Support
R03875,CUST109820,Bought the policy without any issues.,Neutral,3,Claim
R03876,CUST108403,It was a typical insurance interaction.,Neutral,3,Customer Support
R03877,CUST102538,Great customer support. Very satisfied.,Positive,5,Customer Support
R03878,CUST104766,The policy terms were not clearly explained.,Negative,2,Customer Support
R03879,CUST102116,My claim was denied unfairly. Very disappointed.,Negative,1,Claim
R03880,CUST100531,Everything went better than expected.,Positive,4,Customer Support
R03881,CUST105385,Easy to buy a policy online. Loved it!,Positive,4,Policy Purchase
R03882,CUST106342,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R03883,CUST101803,The claim process was quick and smooth.,Positive,4,Customer Support
R03884,CUST107978,Great customer support. Very satisfied.,Positive,4,Claim
R03885,CUST103455,Very bad experience with the support team.,Negative,2,Claim
R03886,CUST107239,My claim was denied unfairly. Very disappointed.,Negative,1,Policy Purchase
R03887,CUST103296,Everything went better than expected.,Positive,4,Customer Support
R03888,CUST108476,My claim was denied unfairly. Very disappointed.,Negative,1,Policy Purchase
R03889,CUST100085,It was a typical insurance interaction.,Neutral,3,Claim
R03890,CUST103598,Great customer support. Very satisfied.,Positive,5,Customer Support
R03891,CUST102095,Easy to buy a policy online. Loved it!,Positive,5,Claim
R03892,CUST101633,It was a typical insurance interaction.,Neutral,3,Claim
R03893,CUST102858,Customer service was rude and unhelpful.,Negative,1,Claim
R03894,CUST109851,"Support was fine, not exceptional.",Neutral,3,Claim
R03895,CUST109839,It was a typical insurance interaction.,Neutral,3,Customer Support
R03896,CUST109812,Had to wait weeks for a response.,Negative,2,Customer Support
R03897,CUST103943,Customer service was rude and unhelpful.,Negative,1,Customer Support
R03898,CUST106205,Everything went better than expected.,Positive,4,Claim
R03899,CUST105959,My claim was denied unfairly. Very disappointed.,Negative,1,Claim
R03900,CUST104031,Customer service was rude and unhelpful.,Negative,2,Policy Purchase
R03901,CUST104308,Very bad experience with the support team.,Negative,2,Policy Purchase
R03902,CUST108597,"Support was fine, not exceptional.",Neutral,3,Customer Support
R03903,CUST101231,Fast and helpful service!,Positive,4,Policy Purchase
R03904,CUST101596,My claim was denied unfairly. Very disappointed.,Negative,1,Customer Support
R03905,CUST100396,Everything went better than expected.,Positive,4,Claim
R03906,CUST108896,Great customer support. Very satisfied.,Positive,4,Customer Support
R03907,CUST108402,Very bad experience with the support team.,Negative,1,Customer Support
R03908,CUST105199,The policy terms were not clearly explained.,Negative,2,Customer Support
R03909,CUST105682,Everything went better than expected.,Positive,4,Customer Support
R03910,CUST101326,Customer service was rude and unhelpful.,Negative,1,Claim
R03911,CUST105659,Customer service was rude and unhelpful.,Negative,2,Customer Support
R03912,CUST102434,"Support was fine, not exceptional.",Neutral,3,Policy Purchase
R03913,CUST106878,Everything went better than expected.,Positive,4,Customer Support
R03914,CUST103396,"Support was fine, not exceptional.",Neutral,3,Policy Purchase
R03915,CUST103967,Bought the policy without any issues.,Neutral,3,Policy Purchase
R03916,CUST108604,The policy terms were not clearly explained.,Negative,2,Claim
R03917,CUST104154,Had to wait weeks for a response.,Negative,1,Policy Purchase
R03918,CUST100388,"Support was fine, not exceptional.",Neutral,3,Policy Purchase
R03919,CUST107237,The claim process was quick and smooth.,Positive,5,Policy Purchase
R03920,CUST107978,Very bad experience with the support team.,Negative,1,Policy Purchase
R03921,CUST101142,Had to wait weeks for a response.,Negative,1,Policy Purchase
R03922,CUST106571,My claim was denied unfairly. Very disappointed.,Negative,2,Policy Purchase
R03923,CUST104402,"Support was fine, not exceptional.",Neutral,3,Customer Support
R03924,CUST107316,Easy to buy a policy online. Loved it!,Positive,4,Customer Support
R03925,CUST102198,The policy terms were not clearly explained.,Negative,1,Claim
R03926,CUST104206,Bought the policy without any issues.,Neutral,3,Policy Purchase
R03927,CUST108385,Very bad experience with the support team.,Negative,2,Policy Purchase
R03928,CUST101259,Everything went better than expected.,Positive,4,Policy Purchase
R03929,CUST104930,My claim was denied unfairly. Very disappointed.,Negative,2,Policy Purchase
R03930,CUST108426,Easy to buy a policy online. Loved it!,Positive,4,Customer Support
R03931,CUST109024,"Support was fine, not exceptional.",Neutral,3,Policy Purchase
R03932,CUST106930,Customer service was rude and unhelpful.,Negative,2,Claim
R03933,CUST107778,"Average experience, neither good nor bad.",Neutral,3,Policy Purchase
R03934,CUST103115,Great customer support. Very satisfied.,Positive,5,Customer Support
R03935,CUST106968,Very bad experience with the support team.,Negative,2,Customer Support
R03936,CUST102820,The claim process was quick and smooth.,Positive,5,Claim
R03937,CUST106988,"Service was okay, nothing special.",Neutral,3,Claim
R03938,CUST109427,Had to wait weeks for a response.,Negative,2,Policy Purchase
R03939,CUST103028,The claim process was quick and smooth.,Positive,5,Customer Support
R03940,CUST103980,Customer service was rude and unhelpful.,Negative,1,Policy Purchase
R03941,CUST109549,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R03942,CUST105718,Customer service was rude and unhelpful.,Negative,1,Policy Purchase
R03943,CUST100591,Great customer support. Very satisfied.,Positive,5,Customer Support
R03944,CUST103256,Fast and helpful service!,Positive,4,Claim
R03945,CUST104144,Fast and helpful service!,Positive,5,Customer Support
R03946,CUST108979,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R03947,CUST107691,Fast and helpful service!,Positive,4,Customer Support
R03948,CUST108876,Had to wait weeks for a response.,Negative,2,Claim
R03949,CUST103408,Fast and helpful service!,Positive,5,Customer Support
R03950,CUST101589,Bought the policy without any issues.,Neutral,3,Claim
R03951,CUST100686,My claim was denied unfairly. Very disappointed.,Negative,2,Claim
R03952,CUST106817,Very bad experience with the support team.,Negative,1,Policy Purchase
R03953,CUST102393,Fast and helpful service!,Positive,4,Customer Support
R03954,CUST101184,"Service was okay, nothing special.",Neutral,3,Claim
R03955,CUST100676,Easy to buy a policy online. Loved it!,Positive,5,Policy Purchase
R03956,CUST108692,"Average experience, neither good nor bad.",Neutral,3,Policy Purchase
R03957,CUST104200,Great customer support. Very satisfied.,Positive,4,Policy Purchase
R03958,CUST103454,Bought the policy without any issues.,Neutral,3,Claim
R03959,CUST101968,Had to wait weeks for a response.,Negative,2,Claim
R03960,CUST104924,My claim was denied unfairly. Very disappointed.,Negative,2,Policy Purchase
R03961,CUST104024,The policy terms were not clearly explained.,Negative,1,Policy Purchase
R03962,CUST109445,Great customer support. Very satisfied.,Positive,5,Policy Purchase
R03963,CUST102510,Very bad experience with the support team.,Negative,2,Policy Purchase
R03964,CUST101482,My claim was denied unfairly. Very disappointed.,Negative,2,Claim
R03965,CUST103656,Great customer support. Very satisfied.,Positive,4,Policy Purchase
R03966,CUST102235,My claim was denied unfairly. Very disappointed.,Negative,1,Policy Purchase
R03967,CUST100584,It was a typical insurance interaction.,Neutral,3,Policy Purchase
R03968,CUST105527,"Service was okay, nothing special.",Neutral,3,Claim
R03969,CUST109173,Fast and helpful service!,Positive,4,Claim
R03970,CUST102047,Fast and helpful service!,Positive,5,Policy Purchase
R03971,CUST104680,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R03972,CUST100216,Everything went better than expected.,Positive,4,Policy Purchase
R03973,CUST103086,Very bad experience with the support team.,Negative,2,Claim
R03974,CUST108876,"Support was fine, not exceptional.",Neutral,3,Customer Support
R03975,CUST102363,"Service was okay, nothing special.",Neutral,3,Policy Purchase
R03976,CUST105429,The claim process was quick and smooth.,Positive,5,Claim
R03977,CUST105328,Customer service was rude and unhelpful.,Negative,2,Customer Support
R03978,CUST103264,"Service was okay, nothing special.",Neutral,3,Claim
R03979,CUST101732,"Service was okay, nothing special.",Neutral,3,Policy Purchase
R03980,CUST108568,The claim process was quick and smooth.,Positive,4,Policy Purchase
R03981,CUST100354,Everything went better than expected.,Positive,5,Customer Support
R03982,CUST109299,It was a typical insurance interaction.,Neutral,3,Customer Support
R03983,CUST104348,The claim process was quick and smooth.,Positive,5,Policy Purchase
R03984,CUST103077,Everything went better than expected.,Positive,5,Claim
R03985,CUST106852,Had to wait weeks for a response.,Negative,2,Customer Support
R03986,CUST109560,The policy terms were not clearly explained.,Negative,2,Customer Support
R03987,CUST104231,"Service was okay, nothing special.",Neutral,3,Customer Support
R03988,CUST104877,My claim was denied unfairly. Very disappointed.,Negative,1,Customer Support
R03989,CUST100133,"Support was fine, not exceptional.",Neutral,3,Claim
R03990,CUST101890,Bought the policy without any issues.,Neutral,3,Customer Support
R03991,CUST107004,My claim was denied unfairly. Very disappointed.,Negative,1,Customer Support
R03992,CUST101858,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R03993,CUST108302,It was a typical insurance interaction.,Neutral,3,Claim
R03994,CUST108755,Customer service was rude and unhelpful.,Negative,1,Policy Purchase
R03995,CUST105527,The policy terms were not clearly explained.,Negative,1,Claim
R03996,CUST108349,Easy to buy a policy online. Loved it!,Positive,5,Policy Purchase
R03997,CUST106339,The policy terms were not clearly explained.,Negative,1,Claim
R03998,CUST107163,Everything went better than expected.,Positive,5,Customer Support
R03999,CUST103499,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R04000,CUST105517,Customer service was rude and unhelpful.,Negative,1,Policy Purchase
R04001,CUST105851,Very bad experience with the support team.,Negative,2,Policy Purchase
R04002,CUST103107,"Average experience, neither good nor bad.",Neutral,3,Claim
R04003,CUST106056,Had to wait weeks for a response.,Negative,1,Claim
R04004,CUST107209,The policy terms were not clearly explained.,Negative,2,Policy Purchase
R04005,CUST105813,Everything went better than expected.,Positive,4,Customer Support
R04006,CUST104622,Very bad experience with the support team.,Negative,1,Customer Support
R04007,CUST102732,Customer service was rude and unhelpful.,Negative,1,Policy Purchase
R04008,CUST104055,Easy to buy a policy online. Loved it!,Positive,5,Policy Purchase
R04009,CUST109180,"Service was okay, nothing special.",Neutral,3,Customer Support
R04010,CUST109428,The claim process was quick and smooth.,Positive,4,Policy Purchase
R04011,CUST105567,Bought the policy without any issues.,Neutral,3,Claim
R04012,CUST100365,The policy terms were not clearly explained.,Negative,1,Customer Support
R04013,CUST104619,The claim process was quick and smooth.,Positive,4,Customer Support
R04014,CUST107515,The claim process was quick and smooth.,Positive,4,Claim
R04015,CUST100989,It was a typical insurance interaction.,Neutral,3,Policy Purchase
R04016,CUST101419,It was a typical insurance interaction.,Neutral,3,Policy Purchase
R04017,CUST105784,The claim process was quick and smooth.,Positive,5,Claim
R04018,CUST105470,It was a typical insurance interaction.,Neutral,3,Customer Support
R04019,CUST102785,The policy terms were not clearly explained.,Negative,2,Customer Support
R04020,CUST105836,Very bad experience with the support team.,Negative,1,Claim
R04021,CUST100284,The claim process was quick and smooth.,Positive,5,Claim
R04022,CUST104343,"Service was okay, nothing special.",Neutral,3,Policy Purchase
R04023,CUST109063,The policy terms were not clearly explained.,Negative,1,Claim
R04024,CUST104530,Had to wait weeks for a response.,Negative,1,Policy Purchase
R04025,CUST106573,Everything went better than expected.,Positive,4,Customer Support
R04026,CUST109749,It was a typical insurance interaction.,Neutral,3,Customer Support
R04027,CUST108082,"Support was fine, not exceptional.",Neutral,3,Claim
R04028,CUST108612,Customer service was rude and unhelpful.,Negative,2,Customer Support
R04029,CUST105336,Fast and helpful service!,Positive,4,Claim
R04030,CUST105999,Had to wait weeks for a response.,Negative,2,Policy Purchase
R04031,CUST106938,My claim was denied unfairly. Very disappointed.,Negative,2,Claim
R04032,CUST106254,"Average experience, neither good nor bad.",Neutral,3,Policy Purchase
R04033,CUST106820,It was a typical insurance interaction.,Neutral,3,Claim
R04034,CUST101540,Had to wait weeks for a response.,Negative,2,Claim
R04035,CUST103401,"Support was fine, not exceptional.",Neutral,3,Customer Support
R04036,CUST103956,Had to wait weeks for a response.,Negative,2,Customer Support
R04037,CUST102725,Customer service was rude and unhelpful.,Negative,2,Policy Purchase
R04038,CUST104915,Fast and helpful service!,Positive,5,Claim
R04039,CUST101811,Great customer support. Very satisfied.,Positive,4,Claim
R04040,CUST104143,Very bad experience with the support team.,Negative,1,Policy Purchase
R04041,CUST106965,It was a typical insurance interaction.,Neutral,3,Claim
R04042,CUST106767,It was a typical insurance interaction.,Neutral,3,Customer Support
R04043,CUST106073,Everything went better than expected.,Positive,4,Customer Support
R04044,CUST102679,My claim was denied unfairly. Very disappointed.,Negative,2,Policy Purchase
R04045,CUST103968,Great customer support. Very satisfied.,Positive,5,Claim
R04046,CUST109748,"Service was okay, nothing special.",Neutral,3,Claim
R04047,CUST100650,Customer service was rude and unhelpful.,Negative,1,Customer Support
R04048,CUST109079,My claim was denied unfairly. Very disappointed.,Negative,2,Claim
R04049,CUST105744,"Service was okay, nothing special.",Neutral,3,Claim
R04050,CUST109453,"Average experience, neither good nor bad.",Neutral,3,Policy Purchase
R04051,CUST107103,"Support was fine, not exceptional.",Neutral,3,Claim
R04052,CUST101626,Easy to buy a policy online. Loved it!,Positive,4,Policy Purchase
R04053,CUST109289,Everything went better than expected.,Positive,5,Customer Support
R04054,CUST109505,It was a typical insurance interaction.,Neutral,3,Customer Support
R04055,CUST104615,"Support was fine, not exceptional.",Neutral,3,Claim
R04056,CUST106604,"Support was fine, not exceptional.",Neutral,3,Customer Support
R04057,CUST107332,Everything went better than expected.,Positive,4,Customer Support
R04058,CUST107007,The claim process was quick and smooth.,Positive,4,Customer Support
R04059,CUST106690,It was a typical insurance interaction.,Neutral,3,Claim
R04060,CUST107070,Great customer support. Very satisfied.,Positive,5,Policy Purchase
R04061,CUST105025,Customer service was rude and unhelpful.,Negative,2,Policy Purchase
R04062,CUST105374,Easy to buy a policy online. Loved it!,Positive,5,Customer Support
R04063,CUST109485,Very bad experience with the support team.,Negative,2,Customer Support
R04064,CUST103151,Customer service was rude and unhelpful.,Negative,2,Policy Purchase
R04065,CUST100649,Had to wait weeks for a response.,Negative,1,Customer Support
R04066,CUST100571,Everything went better than expected.,Positive,4,Claim
R04067,CUST107516,Fast and helpful service!,Positive,5,Policy Purchase
R04068,CUST104684,The policy terms were not clearly explained.,Negative,2,Policy Purchase
R04069,CUST102424,Bought the policy without any issues.,Neutral,3,Policy Purchase
R04070,CUST101098,Everything went better than expected.,Positive,5,Customer Support
R04071,CUST102609,The claim process was quick and smooth.,Positive,4,Customer Support
R04072,CUST103497,Customer service was rude and unhelpful.,Negative,2,Customer Support
R04073,CUST106080,"Support was fine, not exceptional.",Neutral,3,Claim
R04074,CUST107680,The policy terms were not clearly explained.,Negative,2,Claim
R04075,CUST107338,My claim was denied unfairly. Very disappointed.,Negative,2,Customer Support
R04076,CUST104793,The policy terms were not clearly explained.,Negative,2,Policy Purchase
R04077,CUST100327,It was a typical insurance interaction.,Neutral,3,Claim
R04078,CUST103460,Customer service was rude and unhelpful.,Negative,2,Claim
R04079,CUST103701,Bought the policy without any issues.,Neutral,3,Customer Support
R04080,CUST101568,Everything went better than expected.,Positive,5,Policy Purchase
R04081,CUST102932,Fast and helpful service!,Positive,4,Policy Purchase
R04082,CUST100425,My claim was denied unfairly. Very disappointed.,Negative,2,Claim
R04083,CUST109691,Everything went better than expected.,Positive,5,Customer Support
R04084,CUST108917,Fast and helpful service!,Positive,4,Policy Purchase
R04085,CUST106621,"Service was okay, nothing special.",Neutral,3,Policy Purchase
R04086,CUST105812,Bought the policy without any issues.,Neutral,3,Claim
R04087,CUST102017,My claim was denied unfairly. Very disappointed.,Negative,2,Claim
R04088,CUST100983,My claim was denied unfairly. Very disappointed.,Negative,2,Policy Purchase
R04089,CUST109289,Everything went better than expected.,Positive,5,Claim
R04090,CUST104582,Fast and helpful service!,Positive,4,Customer Support
R04091,CUST105503,The policy terms were not clearly explained.,Negative,1,Claim
R04092,CUST102604,It was a typical insurance interaction.,Neutral,3,Customer Support
R04093,CUST102886,My claim was denied unfairly. Very disappointed.,Negative,1,Customer Support
R04094,CUST100949,Great customer support. Very satisfied.,Positive,4,Claim
R04095,CUST105556,"Average experience, neither good nor bad.",Neutral,3,Policy Purchase
R04096,CUST102465,The claim process was quick and smooth.,Positive,5,Claim
R04097,CUST105465,The policy terms were not clearly explained.,Negative,2,Claim
R04098,CUST101724,Great customer support. Very satisfied.,Positive,5,Claim
R04099,CUST100078,Fast and helpful service!,Positive,4,Claim
R04100,CUST103582,My claim was denied unfairly. Very disappointed.,Negative,2,Policy Purchase
R04101,CUST100557,Everything went better than expected.,Positive,4,Policy Purchase
R04102,CUST109145,The claim process was quick and smooth.,Positive,5,Policy Purchase
R04103,CUST109489,My claim was denied unfairly. Very disappointed.,Negative,1,Claim
R04104,CUST108636,Bought the policy without any issues.,Neutral,3,Policy Purchase
R04105,CUST101618,The policy terms were not clearly explained.,Negative,1,Customer Support
R04106,CUST102845,"Service was okay, nothing special.",Neutral,3,Claim
R04107,CUST107247,My claim was denied unfairly. Very disappointed.,Negative,1,Policy Purchase
R04108,CUST102858,The policy terms were not clearly explained.,Negative,2,Claim
R04109,CUST102516,Bought the policy without any issues.,Neutral,3,Policy Purchase
R04110,CUST102416,Customer service was rude and unhelpful.,Negative,1,Claim
R04111,CUST101018,Fast and helpful service!,Positive,4,Policy Purchase
R04112,CUST102875,"Average experience, neither good nor bad.",Neutral,3,Policy Purchase
R04113,CUST107875,Easy to buy a policy online. Loved it!,Positive,4,Policy Purchase
R04114,CUST109047,Fast and helpful service!,Positive,5,Policy Purchase
R04115,CUST106573,Very bad experience with the support team.,Negative,1,Customer Support
R04116,CUST108304,Great customer support. Very satisfied.,Positive,5,Policy Purchase
R04117,CUST106171,"Service was okay, nothing special.",Neutral,3,Claim
R04118,CUST106366,Great customer support. Very satisfied.,Positive,5,Claim
R04119,CUST105168,Very bad experience with the support team.,Negative,1,Customer Support
R04120,CUST106170,Very bad experience with the support team.,Negative,1,Policy Purchase
R04121,CUST109025,My claim was denied unfairly. Very disappointed.,Negative,2,Customer Support
R04122,CUST104063,Everything went better than expected.,Positive,4,Claim
R04123,CUST108199,The claim process was quick and smooth.,Positive,5,Policy Purchase
R04124,CUST101280,Everything went better than expected.,Positive,5,Claim
R04125,CUST103892,Great customer support. Very satisfied.,Positive,5,Policy Purchase
R04126,CUST102771,"Support was fine, not exceptional.",Neutral,3,Policy Purchase
R04127,CUST107270,Had to wait weeks for a response.,Negative,1,Claim
R04128,CUST103567,My claim was denied unfairly. Very disappointed.,Negative,2,Customer Support
R04129,CUST108530,It was a typical insurance interaction.,Neutral,3,Policy Purchase
R04130,CUST105292,"Service was okay, nothing special.",Neutral,3,Claim
R04131,CUST106961,Everything went better than expected.,Positive,4,Policy Purchase
R04132,CUST107349,The claim process was quick and smooth.,Positive,5,Policy Purchase
R04133,CUST106533,My claim was denied unfairly. Very disappointed.,Negative,1,Claim
R04134,CUST101868,"Service was okay, nothing special.",Neutral,3,Customer Support
R04135,CUST102865,Great customer support. Very satisfied.,Positive,5,Claim
R04136,CUST107423,My claim was denied unfairly. Very disappointed.,Negative,2,Claim
R04137,CUST105074,Customer service was rude and unhelpful.,Negative,1,Claim
R04138,CUST109403,Easy to buy a policy online. Loved it!,Positive,5,Customer Support
R04139,CUST108756,My claim was denied unfairly. Very disappointed.,Negative,2,Customer Support
R04140,CUST101899,Customer service was rude and unhelpful.,Negative,2,Policy Purchase
R04141,CUST105227,Easy to buy a policy online. Loved it!,Positive,4,Claim
R04142,CUST106584,Fast and helpful service!,Positive,5,Policy Purchase
R04143,CUST106831,Had to wait weeks for a response.,Negative,2,Policy Purchase
R04144,CUST109891,Had to wait weeks for a response.,Negative,1,Policy Purchase
R04145,CUST107542,Easy to buy a policy online. Loved it!,Positive,4,Claim
R04146,CUST105296,Great customer support. Very satisfied.,Positive,5,Customer Support
R04147,CUST108433,The claim process was quick and smooth.,Positive,5,Customer Support
R04148,CUST100250,Great customer support. Very satisfied.,Positive,4,Customer Support
R04149,CUST106034,It was a typical insurance interaction.,Neutral,3,Customer Support
R04150,CUST105682,Everything went better than expected.,Positive,4,Claim
R04151,CUST105935,"Support was fine, not exceptional.",Neutral,3,Customer Support
R04152,CUST103724,Easy to buy a policy online. Loved it!,Positive,4,Claim
R04153,CUST101039,"Service was okay, nothing special.",Neutral,3,Customer Support
R04154,CUST108583,Easy to buy a policy online. Loved it!,Positive,5,Policy Purchase
R04155,CUST100707,It was a typical insurance interaction.,Neutral,3,Claim
R04156,CUST104847,"Service was okay, nothing special.",Neutral,3,Policy Purchase
R04157,CUST105255,My claim was denied unfairly. Very disappointed.,Negative,1,Policy Purchase
R04158,CUST104325,Great customer support. Very satisfied.,Positive,4,Customer Support
R04159,CUST103609,Very bad experience with the support team.,Negative,1,Policy Purchase
R04160,CUST108878,"Support was fine, not exceptional.",Neutral,3,Claim
R04161,CUST108054,The policy terms were not clearly explained.,Negative,2,Policy Purchase
R04162,CUST104370,The claim process was quick and smooth.,Positive,4,Policy Purchase
R04163,CUST106235,Bought the policy without any issues.,Neutral,3,Customer Support
R04164,CUST103710,"Average experience, neither good nor bad.",Neutral,3,Policy Purchase
R04165,CUST106170,Fast and helpful service!,Positive,5,Customer Support
R04166,CUST107656,Great customer support. Very satisfied.,Positive,4,Claim
R04167,CUST102504,My claim was denied unfairly. Very disappointed.,Negative,2,Policy Purchase
R04168,CUST108809,Great customer support. Very satisfied.,Positive,5,Customer Support
R04169,CUST109770,The claim process was quick and smooth.,Positive,4,Customer Support
R04170,CUST103059,Easy to buy a policy online. Loved it!,Positive,5,Customer Support
R04171,CUST103728,Everything went better than expected.,Positive,4,Customer Support
R04172,CUST100220,Bought the policy without any issues.,Neutral,3,Customer Support
R04173,CUST103503,The policy terms were not clearly explained.,Negative,1,Claim
R04174,CUST105916,Had to wait weeks for a response.,Negative,1,Policy Purchase
R04175,CUST109910,Bought the policy without any issues.,Neutral,3,Customer Support
R04176,CUST100783,The policy terms were not clearly explained.,Negative,2,Claim
R04177,CUST109140,Fast and helpful service!,Positive,4,Policy Purchase
R04178,CUST108511,Fast and helpful service!,Positive,5,Customer Support
R04179,CUST102152,"Average experience, neither good nor bad.",Neutral,3,Policy Purchase
R04180,CUST104193,Very bad experience with the support team.,Negative,1,Claim
R04181,CUST101985,Great customer support. Very satisfied.,Positive,4,Claim
R04182,CUST102922,Easy to buy a policy online. Loved it!,Positive,4,Claim
R04183,CUST105494,Bought the policy without any issues.,Neutral,3,Claim
R04184,CUST104736,Had to wait weeks for a response.,Negative,2,Policy Purchase
R04185,CUST105441,Easy to buy a policy online. Loved it!,Positive,5,Claim
R04186,CUST108033,Had to wait weeks for a response.,Negative,1,Claim
R04187,CUST107086,Fast and helpful service!,Positive,5,Claim
R04188,CUST105903,My claim was denied unfairly. Very disappointed.,Negative,2,Customer Support
R04189,CUST101410,It was a typical insurance interaction.,Neutral,3,Claim
R04190,CUST108108,My claim was denied unfairly. Very disappointed.,Negative,2,Customer Support
R04191,CUST108175,"Service was okay, nothing special.",Neutral,3,Customer Support
R04192,CUST100760,My claim was denied unfairly. Very disappointed.,Negative,1,Policy Purchase
R04193,CUST106652,"Support was fine, not exceptional.",Neutral,3,Customer Support
R04194,CUST103852,Easy to buy a policy online. Loved it!,Positive,4,Claim
