Customer_ID,Policy_ID,Customer_Age,Gender,Policy_Type,Monthly_Income,Vehicle_or_Property_Age,Claim_History,Fraudulent_Claim,Premium_Amount,Claim_Amount,Risk_Score,Location,Policy_Upgrade
CUST109074,POL109074,34,Male,Property,64935.67,3,0,0,1045.29,1506.86,Low,New York,1
CUST109075,POL109075,40,Male,Property,72241.53,6,1,0,1076.38,2506.76,Medium,New York,0
CUST109076,POL109076,30,Other,Health,67392.47,0,1,0,1088.54,2844.14,Low,New York,0
CUST109077,POL109077,22,Female,Life,43374.08,1,3,0,1239.88,2739.44,Medium,New York,0
CUST109078,POL109078,43,Male,Health,62308.11,3,0,0,1107.33,2506.17,Low,Chicago,1
CUST109079,POL109079,28,Male,Property,29341.21,5,0,0,1030.15,546.85,Medium,New York,2
CUST109080,POL109080,44,Male,Life,39103.16,6,1,0,1089.61,3115.88,Low,Chicago,1
CUST109081,POL109081,33,Male,Property,53590.39,4,0,0,967.37,1173.09,Low,Chicago,0
CUST109082,POL109082,21,Other,Life,70425.61,5,0,0,1017.98,1984.01,Low,Los Angeles,0
CUST109083,POL109083,35,Male,Health,45932.87,8,0,1,965.64,1399.8,Medium,Houston,1
CUST109084,POL109084,38,Male,Auto,58219.71,5,2,0,1116.76,3365.88,Medium,Los Angeles,1
CUST109085,POL109085,33,Male,Auto,71622.79,3,1,1,1116.96,1499.95,Medium,Houston,1
CUST109086,POL109086,18,Female,Auto,54789.33,4,2,0,1164.18,3297.37,Medium,Dallas,0
CUST109087,POL109087,55,Male,Property,50332.92,6,0,0,1109.45,3045.39,Medium,Chicago,1
CUST109088,POL109088,42,Male,Auto,87188.52,4,1,1,1144.62,1677.03,Medium,Dallas,2
CUST109089,POL109089,29,Male,Auto,64911.19,5,1,0,1169.8,3450.64,Medium,Chicago,2
CUST109090,POL109090,33,Female,Auto,81262.05,6,0,1,1052.33,3044.32,High,Chicago,0
CUST109091,POL109091,53,Male,Health,80328.6,7,1,0,1062.72,1707.4,Low,Dallas,1
CUST109092,POL109092,48,Other,Life,65244.35,4,0,0,922.92,1522.92,Low,Houston,1
CUST109093,POL109093,36,Female,Auto,25723.12,3,2,0,1275.66,1498.37,Medium,Houston,1
CUST109094,POL109094,24,Female,Property,63643.85,6,2,1,1170.93,2029.94,Medium,New York,0
CUST109095,POL109095,42,Female,Property,62613.12,4,0,1,1076.77,1766.23,Medium,Los Angeles,1
CUST109096,POL109096,37,Female,Health,73728.16,2,1,1,1245.84,782.42,Medium,Dallas,0
CUST109097,POL109097,50,Female,Life,91516.18,5,2,1,1217.64,1913.5,Medium,New York,1
CUST109098,POL109098,28,Female,Health,51506.94,2,1,0,1129.02,1375.25,Low,Chicago,1
CUST109099,POL109099,18,Male,Life,64803.69,1,3,0,1328.95,870.27,Low,Houston,0
CUST109100,POL109100,41,Male,Life,48051.65,4,0,0,1050.71,1443.56,Low,Houston,2
CUST109101,POL109101,42,Male,Auto,66668.58,4,2,0,1170.68,1883.1,Low,Chicago,0
CUST109102,POL109102,59,Female,Life,33099.81,4,0,0,1004.13,637.97,Low,Los Angeles,1
CUST109103,POL109103,40,Male,Auto,43728.01,3,2,0,1251.54,1211.14,Low,Los Angeles,0
CUST109104,POL109104,47,Female,Auto,56150.28,7,3,0,1353.76,3142.56,High,Houston,1
CUST109105,POL109105,34,Male,Auto,33047.92,2,0,1,1111.94,988.55,Medium,Houston,1
CUST109106,POL109106,45,Female,Property,80616.24,7,3,0,1222.22,1805.35,Medium,Chicago,0
CUST109107,POL109107,47,Female,Life,81332.28,3,2,0,1290.15,2959.65,Low,New York,0
CUST109108,POL109108,44,Male,Property,71271.01,9,3,0,1376.98,3698.22,High,Chicago,2
CUST109109,POL109109,35,Male,Health,76839.08,3,1,1,1140.06,1649.8,Medium,Chicago,0
CUST109110,POL109110,31,Female,Property,79056.43,2,0,1,987.36,1642.33,Medium,Houston,0
CUST109111,POL109111,65,Female,Life,48650.54,4,2,0,1206.13,3488.2,Low,Chicago,0
CUST109112,POL109112,51,Female,Auto,76134.97,3,0,0,1027.82,3143.11,Medium,Houston,1
CUST109113,POL109113,32,Other,Health,51272.84,8,3,0,1327.63,3649.42,Medium,Chicago,1
CUST109114,POL109114,41,Male,Property,86142.9,3,0,0,979.24,2709.56,Medium,Houston,2
CUST109115,POL109115,40,Male,Health,35199.82,4,1,1,1097.95,1092.93,Medium,Chicago,0
CUST109116,POL109116,42,Male,Life,60718.24,1,2,0,1198.34,1747.39,Low,Houston,0
CUST109117,POL109117,36,Other,Auto,70006.92,6,0,0,940.78,2401.11,Low,Chicago,0
CUST109118,POL109118,43,Other,Property,42331.02,9,0,1,1043.2,1384.6,Medium,Los Angeles,0
CUST109119,POL109119,27,Other,Health,60090.8,6,1,0,1091.66,1907.59,Low,New York,0
CUST109120,POL109120,29,Male,Property,82135.48,4,3,1,1361.75,1492.88,High,Houston,0
CUST109121,POL109121,41,Male,Life,72783.61,4,2,0,1230.51,2662.1,Low,Chicago,0
CUST109122,POL109122,45,Male,Life,54016.7,3,2,0,1309.46,1909.69,Low,New York,0
CUST109123,POL109123,46,Male,Health,44898.36,6,1,0,1125.7,3050.32,Low,Chicago,0
CUST109124,POL109124,32,Female,Health,38052.22,4,0,0,1113.23,2351.87,Low,New York,2
CUST109125,POL109125,39,Female,Life,76580.45,6,2,0,1282.22,2861.7,Low,Houston,0
CUST109126,POL109126,36,Female,Property,76660.35,3,2,0,1252.6,1346.03,Low,Chicago,2
CUST109127,POL109127,46,Male,Health,61728.47,7,0,0,954.29,2761.28,Low,Dallas,1
CUST109128,POL109128,47,Female,Health,69898.52,4,2,0,1183.63,1260.73,Low,Chicago,1
CUST109129,POL109129,44,Male,Health,55677.02,4,1,0,1136.5,926.94,Low,Dallas,0
CUST109130,POL109130,49,Male,Property,70454.94,6,0,0,1009.03,1587.82,Low,Dallas,0
CUST109131,POL109131,18,Female,Health,63302.38,1,2,0,1165.79,1131.42,Low,Dallas,1
CUST109132,POL109132,56,Male,Life,97929.82,2,3,1,1354.27,3142.08,High,Chicago,2
CUST109133,POL109133,32,Male,Life,73481.35,3,2,0,1154.64,1921.1,Low,Los Angeles,0
CUST109134,POL109134,18,Female,Auto,56132.87,4,0,0,1068.14,2859.83,Medium,Los Angeles,0
CUST109135,POL109135,23,Male,Auto,66307.0,2,1,0,1090.74,2862.02,Medium,Chicago,1
CUST109136,POL109136,39,Male,Health,43556.34,3,4,0,1463.92,3334.25,Medium,Dallas,0
CUST109137,POL109137,37,Female,Health,53421.78,5,0,0,1041.73,1361.45,Low,Dallas,0
CUST109138,POL109138,44,Female,Life,50579.99,2,1,0,1149.44,3258.38,Low,Chicago,0
CUST109139,POL109139,47,Female,Health,43067.15,4,2,0,1071.01,1095.12,Low,New York,0
CUST109140,POL109140,22,Male,Auto,57800.49,4,1,0,1057.89,1849.03,Low,Chicago,0
CUST109141,POL109141,38,Female,Health,57114.87,4,2,0,1207.72,1745.24,Low,Chicago,1
CUST109142,POL109142,40,Male,Property,52950.23,4,1,0,1125.81,716.69,Low,Chicago,1
CUST109143,POL109143,36,Male,Life,79186.25,5,2,1,1154.49,2139.1,Medium,Dallas,0
CUST109144,POL109144,45,Male,Auto,53906.2,4,1,0,973.72,2869.31,Medium,Los Angeles,1
CUST109145,POL109145,55,Other,Health,48494.81,5,1,0,1155.15,1886.67,Low,Los Angeles,1
CUST109146,POL109146,55,Female,Property,63251.52,4,0,0,1065.55,756.71,Low,Los Angeles,0
CUST109147,POL109147,18,Male,Property,51877.82,3,0,0,1067.56,1395.71,Low,New York,1
CUST109148,POL109148,44,Male,Health,49964.13,6,1,1,1162.5,3069.52,Medium,New York,1
CUST109149,POL109149,45,Female,Health,61549.24,5,0,0,1108.38,918.17,Low,New York,0
CUST109150,POL109150,43,Female,Health,38048.43,3,0,0,1010.3,818.61,Low,Dallas,0
CUST109151,POL109151,43,Female,Property,61414.34,7,1,0,1044.52,1617.24,Low,New York,1
CUST109152,POL109152,21,Male,Health,78793.28,2,2,0,1288.84,958.82,Low,Chicago,1
CUST109153,POL109153,40,Other,Health,65430.58,6,5,0,1615.99,4213.65,Medium,Dallas,1
CUST109154,POL109154,36,Male,Auto,78433.47,1,3,0,1331.46,1480.42,Medium,Chicago,0
CUST109155,POL109155,23,Female,Auto,28545.22,8,0,0,1040.48,2411.09,Medium,Houston,0
CUST109156,POL109156,37,Male,Auto,77002.6,4,3,0,1229.41,991.27,Medium,Dallas,0
CUST109157,POL109157,35,Male,Life,65845.48,6,1,0,1155.75,1727.13,Low,Chicago,0
CUST109158,POL109158,19,Female,Life,72495.09,7,2,1,1270.39,611.06,Medium,Houston,0
CUST109159,POL109159,35,Female,Property,67800.71,3,1,0,1240.07,1413.79,Low,Dallas,2
CUST109160,POL109160,24,Male,Property,56906.92,4,1,0,1069.76,1602.71,Low,Houston,0
CUST109161,POL109161,27,Male,Property,60469.57,4,3,0,1354.73,3079.3,High,Houston,1
CUST109162,POL109162,70,Female,Life,83791.79,5,2,1,1322.67,1778.34,Medium,Houston,0
CUST109163,POL109163,38,Male,Auto,58974.2,2,1,0,1152.15,1567.73,Low,Los Angeles,2
CUST109164,POL109164,35,Male,Life,60778.42,6,2,0,1203.24,1173.76,Low,New York,0
CUST109165,POL109165,45,Female,Property,57970.0,3,3,1,1189.4,3009.41,High,Los Angeles,1
CUST109166,POL109166,31,Female,Health,74812.14,2,0,0,1032.48,2224.92,Low,Los Angeles,1
CUST109167,POL109167,25,Female,Property,57317.76,2,2,0,1320.69,937.88,Low,Los Angeles,1
CUST109168,POL109168,33,Female,Life,60223.06,7,1,0,1077.6,1143.07,Low,Dallas,0
CUST109169,POL109169,50,Male,Life,72942.02,7,1,0,1057.23,840.2,Low,Dallas,0
CUST109170,POL109170,50,Male,Property,70663.47,6,2,0,1095.59,1462.93,Low,Los Angeles,0
CUST109171,POL109171,51,Female,Auto,60373.62,3,1,0,1011.73,1448.18,Low,Dallas,1
CUST109172,POL109172,36,Male,Life,85841.47,7,2,0,1246.4,2011.54,Low,Houston,1
CUST109173,POL109173,30,Male,Property,94509.19,7,3,0,1332.67,1677.96,Medium,Los Angeles,1
CUST109174,POL109174,35,Male,Property,79548.02,5,4,0,1508.56,3824.62,High,New York,0
CUST109175,POL109175,21,Female,Auto,61879.97,3,0,0,1049.66,2661.5,Medium,Dallas,0
CUST109176,POL109176,49,Female,Health,70110.94,6,3,0,1296.17,3587.81,Medium,Chicago,0
CUST109177,POL109177,34,Female,Life,26885.87,3,0,0,996.17,2258.15,Low,Los Angeles,1
CUST109178,POL109178,40,Male,Property,92956.52,4,1,0,1045.29,1763.92,Low,Los Angeles,0
CUST109179,POL109179,32,Female,Health,65418.56,7,2,0,1249.62,1477.66,Low,New York,0
CUST109180,POL109180,18,Female,Life,64097.33,7,0,0,1000.59,2667.62,Low,Chicago,1
CUST109181,POL109181,40,Female,Health,55923.05,4,1,0,1205.38,2147.43,Low,Los Angeles,1
CUST109182,POL109182,39,Male,Health,19586.81,1,1,1,1145.28,2182.14,Medium,New York,1
CUST109183,POL109183,33,Female,Auto,84318.57,3,0,0,973.01,2620.25,Medium,Los Angeles,0
CUST109184,POL109184,27,Female,Property,81728.86,4,3,0,1205.49,1952.03,Medium,Dallas,0
CUST109185,POL109185,40,Male,Auto,50932.77,7,0,0,952.84,2578.63,Medium,Dallas,0
CUST109186,POL109186,48,Female,Auto,49580.21,6,2,0,1189.14,1159.97,Low,Los Angeles,1
CUST109187,POL109187,32,Female,Property,47408.54,7,1,1,1204.0,2257.36,Medium,Dallas,2
CUST109188,POL109188,53,Female,Auto,73191.22,4,1,0,1134.11,1505.09,Low,Dallas,0
CUST109189,POL109189,49,Female,Life,80764.93,3,2,0,1072.83,589.51,Low,Houston,1
CUST109190,POL109190,40,Male,Life,69375.96,8,0,0,1004.23,1257.34,Low,Los Angeles,0
CUST109191,POL109191,68,Male,Auto,39727.95,7,1,1,1123.5,1295.18,Medium,Los Angeles,1
CUST109192,POL109192,37,Male,Health,30317.26,5,1,0,1120.0,2470.12,Low,Houston,0
CUST109193,POL109193,25,Female,Life,61336.9,6,2,0,1244.72,2958.26,Low,Chicago,1
CUST109194,POL109194,18,Male,Property,29562.08,7,2,0,1263.37,2737.76,Medium,Houston,2
CUST109195,POL109195,55,Male,Auto,64823.93,5,1,0,1129.7,1091.24,Low,New York,0
CUST109196,POL109196,54,Female,Property,79831.92,1,0,1,964.21,1252.51,Medium,New York,1
CUST109197,POL109197,66,Male,Health,60754.66,5,1,0,1007.17,2743.81,Low,Dallas,2
CUST109198,POL109198,38,Male,Life,77596.94,2,1,0,1199.0,1987.48,Low,Chicago,0
CUST109199,POL109199,59,Male,Auto,39893.38,3,0,0,1078.03,1240.33,Low,New York,1
CUST109200,POL109200,30,Female,Property,44003.65,4,0,1,1037.42,2585.53,High,Chicago,1
CUST109201,POL109201,60,Male,Health,70068.92,2,3,0,1348.89,3690.85,Medium,Los Angeles,1
CUST109202,POL109202,54,Male,Auto,63558.07,6,0,0,1081.58,2016.0,Low,Los Angeles,1
CUST109203,POL109203,47,Female,Health,29197.97,5,2,0,1240.0,1542.58,Low,Houston,0
CUST109204,POL109204,46,Male,Life,39853.19,4,2,0,1183.38,1048.05,Low,Chicago,0
CUST109205,POL109205,18,Male,Health,43231.7,6,0,1,966.22,1333.94,Medium,Dallas,0
CUST109206,POL109206,46,Female,Property,84600.68,4,1,0,1141.67,3106.71,Medium,New York,0
CUST109207,POL109207,60,Male,Auto,80254.16,9,2,0,1195.25,3428.89,Medium,Dallas,0
CUST109208,POL109208,36,Male,Auto,78442.45,4,3,0,1347.44,1672.86,Medium,Los Angeles,0
CUST109209,POL109209,48,Female,Life,38627.79,6,0,0,946.19,1584.1,Low,New York,0
CUST109210,POL109210,51,Male,Life,68872.06,5,1,0,1197.02,2551.52,Low,Dallas,2
CUST109211,POL109211,25,Male,Health,78272.28,5,3,0,1230.16,3642.42,Medium,Houston,1
CUST109212,POL109212,34,Male,Auto,70140.55,5,1,1,1106.6,1622.66,Medium,Houston,0
CUST109213,POL109213,24,Male,Property,58523.34,7,1,0,1106.39,2371.57,Low,Los Angeles,0
CUST109214,POL109214,32,Female,Auto,53165.13,8,3,1,1299.43,1884.18,High,Dallas,1
CUST109215,POL109215,47,Female,Auto,49142.51,3,1,0,1100.17,1701.19,Low,Chicago,1
CUST109216,POL109216,27,Female,Health,71836.21,5,1,0,1117.66,1595.26,Low,Chicago,0
CUST109217,POL109217,41,Male,Life,86870.16,2,2,1,1218.54,961.44,Medium,Chicago,2
CUST109218,POL109218,38,Other,Property,27068.22,4,3,0,1286.69,2187.94,Medium,Dallas,0
CUST109219,POL109219,38,Male,Auto,45145.73,4,0,0,964.85,2397.74,Low,Dallas,1
CUST109220,POL109220,33,Male,Property,63312.56,0,0,0,955.15,2543.42,Medium,Chicago,0
CUST109221,POL109221,29,Male,Life,54613.58,5,0,0,931.81,2807.54,Low,Los Angeles,0
CUST109222,POL109222,31,Female,Life,59236.83,6,1,0,1153.48,2551.62,Low,New York,1
CUST109223,POL109223,51,Male,Property,69782.81,9,0,1,940.89,846.37,Medium,Los Angeles,2
CUST109224,POL109224,20,Female,Health,95274.48,4,0,0,1018.88,2382.68,Low,Los Angeles,0
CUST109225,POL109225,37,Male,Health,31922.38,0,0,0,1045.72,1456.74,Low,Houston,0
CUST109226,POL109226,61,Female,Property,80581.55,1,1,0,1220.54,2872.19,Medium,Dallas,0
CUST109227,POL109227,31,Male,Health,52977.69,8,0,0,998.73,2467.88,Low,Chicago,0
CUST109228,POL109228,45,Male,Property,57618.29,3,0,1,1068.74,856.94,Medium,Houston,0
CUST109229,POL109229,26,Male,Life,55572.27,3,2,1,1191.39,1053.3,Medium,Chicago,0
CUST109230,POL109230,37,Male,Auto,67188.23,6,1,0,1128.5,1431.64,Low,Chicago,0
CUST109231,POL109231,36,Male,Property,45555.98,4,1,0,1200.04,1367.77,Low,Dallas,0
CUST109232,POL109232,51,Female,Property,61787.52,5,1,0,1191.95,1412.87,Low,Dallas,0
CUST109233,POL109233,18,Male,Auto,56515.76,1,2,0,1239.29,2948.23,Medium,Los Angeles,0
CUST109234,POL109234,19,Female,Property,50665.28,6,2,0,1215.99,1587.28,Low,Los Angeles,2
CUST109235,POL109235,23,Male,Property,40536.62,8,3,0,1451.56,3743.32,High,New York,0
CUST109236,POL109236,52,Male,Life,38573.78,1,1,0,1199.82,1482.96,Low,Chicago,0
CUST109237,POL109237,35,Female,Life,66917.21,2,1,1,1156.12,892.98,Medium,Chicago,1
CUST109238,POL109238,50,Male,Health,54362.13,2,2,0,1215.99,1342.56,Low,Los Angeles,1
CUST109239,POL109239,60,Female,Health,66247.78,3,1,0,1137.21,2398.41,Low,New York,0
CUST109240,POL109240,46,Female,Property,65763.29,1,1,0,998.26,677.82,Low,Chicago,0
CUST109241,POL109241,35,Female,Property,56000.35,6,1,1,1037.9,2044.38,Medium,Dallas,0
CUST109242,POL109242,44,Male,Auto,57684.3,4,1,0,1180.96,1221.17,Low,Chicago,0
CUST109243,POL109243,66,Male,Health,75140.8,5,1,0,1028.79,2950.85,Low,Chicago,0
CUST109244,POL109244,31,Female,Property,67148.54,6,1,0,1054.18,2212.69,Low,Houston,0
CUST109245,POL109245,30,Male,Life,28031.86,2,0,0,1033.68,3244.31,Medium,Los Angeles,2
CUST109246,POL109246,44,Female,Health,55209.98,3,1,0,1093.3,2365.68,Low,Los Angeles,1
CUST109247,POL109247,18,Male,Auto,70336.82,5,1,0,1258.36,2323.53,Low,Chicago,1
CUST109248,POL109248,45,Female,Health,58193.02,2,0,0,1050.05,2473.76,Low,New York,2
CUST109249,POL109249,28,Male,Health,77656.29,4,0,0,1003.36,1802.99,Low,Houston,0
CUST109250,POL109250,50,Male,Health,92993.93,3,2,0,1218.36,3154.06,Low,Los Angeles,1
CUST109251,POL109251,40,Female,Auto,65788.15,6,1,0,1056.93,2555.28,Medium,Chicago,0
CUST109252,POL109252,37,Female,Life,58699.73,1,0,0,994.36,1538.59,Low,Los Angeles,0
CUST109253,POL109253,35,Male,Auto,34076.23,1,4,1,1341.81,3865.97,High,Houston,1
CUST109254,POL109254,62,Male,Auto,55611.59,5,2,0,1254.54,1014.87,Low,Chicago,1
CUST109255,POL109255,28,Male,Property,49035.09,4,3,0,1327.45,2828.14,High,Chicago,1
CUST109256,POL109256,29,Female,Auto,86865.26,7,0,0,953.06,2075.37,Low,Houston,1
CUST109257,POL109257,38,Female,Property,71337.85,6,2,0,1224.95,2196.62,Low,Los Angeles,0
CUST109258,POL109258,19,Female,Health,70811.99,4,0,0,990.89,2695.18,Low,Los Angeles,0
CUST109259,POL109259,60,Female,Auto,91669.8,3,2,0,1221.37,3301.9,Medium,New York,0
CUST109260,POL109260,38,Female,Life,85534.4,1,1,0,1153.32,1687.05,Low,Houston,0
CUST109261,POL109261,49,Female,Auto,70075.38,9,2,0,1294.59,3488.45,Medium,Chicago,1
CUST109262,POL109262,45,Male,Life,52755.1,5,3,0,1323.36,2331.77,Low,Houston,0
CUST109263,POL109263,27,Male,Life,49850.14,7,3,0,1289.17,3247.29,Medium,Chicago,0
CUST109264,POL109264,40,Male,Property,80305.07,2,1,0,1201.8,868.87,Low,Chicago,0
CUST109265,POL109265,47,Female,Life,55676.87,1,0,1,1038.14,1771.74,Medium,New York,0
CUST109266,POL109266,39,Male,Health,81167.69,4,1,0,1027.61,829.4,Low,Chicago,0
CUST109267,POL109267,46,Male,Health,49750.32,6,3,0,1261.64,978.58,Low,Los Angeles,0
CUST109268,POL109268,34,Female,Life,68845.72,3,2,0,1390.61,1985.78,Low,Los Angeles,0
CUST109269,POL109269,33,Male,Property,59739.16,3,1,0,1053.45,2140.11,Low,Dallas,1
CUST109270,POL109270,37,Male,Health,71855.3,3,0,1,1083.94,1927.23,Medium,New York,2
CUST109271,POL109271,37,Male,Property,54410.8,4,0,0,994.53,1544.62,Low,Los Angeles,0
CUST109272,POL109272,34,Male,Property,46144.19,5,1,1,1065.25,1374.0,Medium,New York,0
CUST109273,POL109273,37,Female,Property,64985.06,0,3,0,1242.84,1893.06,Medium,Los Angeles,0
CUST109274,POL109274,42,Female,Health,38431.38,6,1,0,1221.59,2574.01,Low,Houston,0
CUST109275,POL109275,47,Male,Life,66475.19,4,1,0,1124.59,1264.68,Low,New York,0
CUST109276,POL109276,47,Female,Health,39510.83,3,3,1,1147.18,1656.93,Medium,New York,2
CUST109277,POL109277,30,Female,Life,71942.34,4,0,0,1011.68,490.84,Low,Dallas,0
CUST109278,POL109278,51,Female,Auto,74329.67,4,0,0,1023.63,557.39,Low,New York,0
CUST109279,POL109279,22,Female,Health,55648.58,7,1,0,1050.62,1868.63,Low,New York,1
CUST109280,POL109280,45,Male,Life,61481.5,7,1,0,1106.18,1707.83,Low,Dallas,0
CUST109281,POL109281,24,Female,Health,53596.06,6,1,0,1123.13,2606.43,Low,Chicago,0
CUST109282,POL109282,24,Female,Auto,87872.27,7,0,0,997.33,2278.76,Low,Chicago,0
CUST109283,POL109283,51,Male,Property,58861.87,3,1,0,1084.32,1633.2,Low,New York,1
CUST109284,POL109284,57,Female,Health,54328.57,5,0,1,1009.83,774.87,Medium,New York,1
CUST109285,POL109285,50,Female,Property,45986.08,7,1,0,1068.37,2706.78,Medium,Los Angeles,0
CUST109286,POL109286,36,Male,Life,48389.39,2,0,0,1022.8,2196.34,Low,Chicago,0
CUST109287,POL109287,39,Female,Property,33971.55,2,0,0,957.4,2457.42,Low,Houston,0
CUST109288,POL109288,27,Female,Life,73414.0,0,2,0,1207.52,1681.2,Low,Chicago,0
CUST109289,POL109289,44,Male,Property,52295.2,3,1,0,1222.66,2208.3,Low,Chicago,1
CUST109290,POL109290,45,Male,Auto,86725.92,4,2,1,1302.66,1960.01,Medium,New York,1
CUST109291,POL109291,18,Female,Auto,74584.16,3,0,0,924.77,1554.83,Low,New York,0
CUST109292,POL109292,36,Male,Property,80434.86,3,2,1,1268.98,3338.87,High,New York,0
CUST109293,POL109293,32,Male,Life,63094.78,1,3,0,1322.27,1982.37,Low,Dallas,1
CUST109294,POL109294,28,Male,Health,61583.62,6,1,1,977.32,1203.28,Medium,Chicago,1
CUST109295,POL109295,48,Male,Auto,80773.43,6,2,0,1258.6,2251.03,Low,Houston,1
CUST109296,POL109296,23,Male,Health,77618.94,6,1,0,1118.63,1007.55,Low,Dallas,0
CUST109297,POL109297,56,Female,Property,74632.28,5,0,0,1031.17,1956.42,Low,Los Angeles,1
CUST109298,POL109298,44,Male,Auto,41524.64,2,0,0,965.39,2607.18,Medium,New York,1
CUST109299,POL109299,36,Female,Health,56357.16,4,2,0,1324.95,1972.12,Low,Houston,2
CUST109300,POL109300,48,Male,Life,70664.35,7,3,0,1281.11,2510.81,Medium,Houston,1
CUST109301,POL109301,50,Female,Health,78219.91,5,2,0,1219.3,1000.22,Low,Houston,0
CUST109302,POL109302,64,Female,Property,91383.24,4,2,0,1319.63,2837.88,Medium,Houston,0
CUST109303,POL109303,24,Female,Health,64923.22,6,3,0,1365.67,1134.67,Low,Houston,0
CUST109304,POL109304,44,Female,Life,43586.13,10,2,0,1300.45,1213.0,Low,Houston,0
CUST109305,POL109305,42,Male,Life,53657.03,2,1,1,1215.22,1119.71,Medium,New York,1
CUST109306,POL109306,38,Female,Health,54600.5,3,1,0,1110.61,1251.26,Low,Chicago,0
CUST109307,POL109307,45,Male,Life,73698.61,8,2,0,1236.18,3384.69,Low,Houston,1
CUST109308,POL109308,45,Male,Health,51847.62,5,0,0,1055.84,1244.95,Low,Chicago,0
CUST109309,POL109309,45,Female,Property,69220.22,1,2,0,1117.64,3308.95,Medium,Chicago,0
CUST109310,POL109310,34,Female,Life,72276.25,7,0,0,946.83,1393.48,Low,Chicago,1
CUST109311,POL109311,40,Male,Life,38007.89,3,0,0,1069.95,528.12,Low,Chicago,2
CUST109312,POL109312,37,Male,Property,48668.97,7,4,0,1525.03,1401.56,Medium,Houston,1
CUST109313,POL109313,35,Female,Property,45028.02,5,1,0,1165.28,581.73,Low,New York,0
CUST109314,POL109314,62,Male,Life,73711.57,5,0,0,1015.66,605.09,Low,Chicago,1
CUST109315,POL109315,39,Female,Health,61546.93,7,0,1,952.04,953.78,Medium,New York,1
CUST109316,POL109316,36,Male,Health,72835.02,0,1,0,1106.83,2859.05,Low,Chicago,0
CUST109317,POL109317,54,Female,Life,37797.96,4,1,0,1085.24,1314.55,Low,Chicago,0
CUST109318,POL109318,23,Female,Life,76913.42,4,0,0,994.79,733.38,Low,Dallas,0
CUST109319,POL109319,41,Other,Health,48328.2,1,0,0,1060.01,2999.96,Low,Dallas,1
CUST109320,POL109320,19,Male,Life,58299.52,5,3,0,1306.69,2230.48,Low,Dallas,0
CUST109321,POL109321,39,Male,Health,34088.12,8,0,0,987.6,1827.78,Low,Houston,0
CUST109322,POL109322,64,Female,Health,56857.6,5,0,0,1001.08,1339.8,Low,Houston,1
CUST109323,POL109323,33,Male,Health,39934.29,4,1,0,1179.3,2021.91,Low,Los Angeles,0
CUST109324,POL109324,43,Female,Health,67740.74,1,0,0,1037.63,2205.64,Low,Los Angeles,0
CUST109325,POL109325,51,Male,Life,31688.93,4,1,0,1245.88,2708.87,Low,Houston,1
CUST109326,POL109326,41,Female,Auto,26623.89,5,2,0,1177.89,1503.0,Medium,Chicago,0
CUST109327,POL109327,18,Female,Property,47152.35,5,2,0,1284.25,1045.96,Low,New York,1
CUST109328,POL109328,22,Female,Health,66731.32,8,1,0,1085.94,2035.26,Low,Los Angeles,0
CUST109329,POL109329,47,Female,Auto,84972.3,1,2,1,1217.14,2989.47,High,Los Angeles,0
CUST109330,POL109330,26,Male,Property,56135.15,9,1,0,1078.47,2823.16,Medium,Chicago,0
CUST109331,POL109331,46,Female,Property,70927.89,9,2,0,1164.64,2738.99,Medium,New York,1
CUST109332,POL109332,41,Female,Auto,44067.33,6,0,1,1047.87,1625.18,Medium,Los Angeles,0
CUST109333,POL109333,26,Female,Property,44453.5,5,1,1,1079.92,665.7,Medium,Dallas,1
CUST109334,POL109334,46,Female,Life,77503.37,5,1,0,1084.69,2575.44,Low,New York,1
CUST109335,POL109335,59,Female,Health,76427.61,5,1,1,1109.0,1195.47,Medium,Houston,2
CUST109336,POL109336,41,Female,Property,59908.01,4,0,0,1006.84,2021.27,Low,Chicago,0
CUST109337,POL109337,21,Female,Life,59038.28,5,2,0,1212.22,1503.42,Low,Houston,0
CUST109338,POL109338,42,Male,Health,43698.59,6,0,0,989.76,3159.21,Low,New York,0
CUST109339,POL109339,38,Male,Auto,46765.5,7,0,0,1011.27,1778.14,Low,New York,1
CUST109340,POL109340,18,Male,Health,78937.33,6,0,0,1029.96,1702.04,Low,Dallas,1
CUST109341,POL109341,59,Male,Life,57144.27,1,1,0,1130.06,3481.58,Low,Dallas,0
CUST109342,POL109342,42,Female,Life,69930.09,5,0,0,988.26,538.99,Low,Houston,2
CUST109343,POL109343,37,Male,Auto,52621.99,7,2,0,1168.26,1884.44,Low,Houston,1
CUST109344,POL109344,54,Male,Life,82032.22,5,0,0,1075.45,2645.07,Low,Los Angeles,0
CUST109345,POL109345,49,Female,Life,53754.46,1,0,0,987.84,574.44,Low,Dallas,0
CUST109346,POL109346,39,Male,Life,25986.74,8,0,0,1096.7,1992.13,Low,Chicago,1
CUST109347,POL109347,45,Female,Property,86320.4,7,2,0,1285.88,1184.9,Low,Chicago,1
CUST109348,POL109348,20,Female,Health,53070.12,4,2,0,1184.26,3560.74,Low,Dallas,1
CUST109349,POL109349,38,Female,Life,45538.87,6,0,0,1045.87,691.33,Low,Houston,1
CUST109350,POL109350,56,Female,Property,33641.43,3,2,0,1276.98,3000.2,Medium,New York,0
