customer_id,policy_id,policy_type,vehicle_or_property_age,claim_history,fraudulent_claim,premium_amount
CUST107717,POL204815,Auto,5,0,1,1018.5
CUST101195,POL204816,Auto,3,1,0,1118.5
CUST100273,POL204817,Health,9,2,0,1222.0
CUST109623,POL204818,Health,7,1,0,1124.5
CUST101106,POL204819,Health,7,0,0,1029.0
CUST100225,POL204820,Property,8,8,0,1820.5
CUST104295,POL204821,Auto,6,3,0,1319.0
CUST104295,POL204822,Property,6,0,1,1023.5
CUST103534,POL204823,Auto,5,1,0,1127.5
CUST100652,POL204824,Health,3,0,1,1027.0
CUST100652,POL204825,Auto,4,2,1,1218.0
CUST100990,POL204826,Property,5,4,0,1427.0
CUST100990,POL204827,Life,7,0,0,1020.5
CUST106520,POL204828,Life,2,1,1,1127.5
CUST106520,POL204829,Auto,6,1,1,1124.5
CUST108300,POL204830,Health,4,2,0,1222.5
CUST104693,POL204831,Health,5,0,0,1028.5
CUST108209,POL204832,Property,3,1,0,1130.0
CUST108209,POL204833,Auto,5,0,1,1015.5
CUST106806,POL204834,Health,5,0,0,1030.0
CUST106806,POL204835,Auto,5,1,0,1126.5
CUST106939,POL204836,Property,0,1,0,1118.0
CUST106590,POL204837,Property,6,1,0,1119.0
CUST101350,POL204838,Property,6,0,0,1019.0
CUST108791,POL204839,Health,7,1,1,1122.5
CUST108808,POL204840,Auto,2,2,0,1217.0
CUST102501,POL204841,Property,6,0,1,1017.5
CUST104546,POL204842,Property,6,1,0,1122.5
CUST101369,POL204843,Life,5,3,0,1320.0
CUST105077,POL204844,Auto,4,3,1,1317.5
CUST101294,POL204845,Life,6,0,0,1020.0
CUST101294,POL204846,Auto,3,1,0,1122.5
CUST108377,POL204847,Life,3,1,0,1125.5
CUST108377,POL204848,Health,3,2,0,1228.0
CUST103329,POL204849,Property,7,0,1,1019.5
CUST103329,POL204850,Auto,4,2,0,1225.0
CUST102545,POL204851,Auto,5,1,0,1113.0
CUST102545,POL204852,Life,7,0,1,1020.5
CUST108788,POL204853,Property,0,0,0,1016.0
CUST108788,POL204854,Auto,4,0,0,1026.5
CUST105353,POL204855,Health,4,1,0,1118.0
CUST105353,POL204856,Auto,5,1,0,1126.5
CUST106401,POL204857,Auto,4,4,0,1414.0
CUST109608,POL204858,Auto,4,0,0,1027.0
CUST109608,POL204859,Property,8,2,0,1216.0
CUST101083,POL204860,Property,6,4,0,1422.5
CUST105081,POL204861,Auto,4,1,0,1116.5
CUST107167,POL204862,Health,4,3,1,1315.5
CUST103909,POL204863,Life,3,1,0,1125.0
CUST100948,POL204864,Auto,2,1,0,1118.0
CUST104005,POL204865,Health,0,0,0,1020.5
CUST101412,POL204866,Property,4,0,0,1029.0
CUST101412,POL204867,Property,3,1,0,1123.5
CUST107118,POL204868,Life,3,3,0,1328.5
CUST101900,POL204869,Auto,5,1,0,1120.0
CUST101900,POL204870,Property,5,2,0,1214.0
CUST107428,POL204871,Auto,0,1,1,1113.0
CUST109975,POL204872,Life,3,1,0,1120.0
CUST109975,POL204873,Property,8,2,0,1215.0
CUST100901,POL204874,Health,4,1,0,1127.0
CUST100901,POL204875,Health,7,0,0,1023.5
CUST105067,POL204876,Auto,1,2,0,1215.0
CUST102877,POL204877,Auto,6,1,0,1117.5
CUST101956,POL204878,Health,5,3,0,1315.0
CUST101956,POL204879,Life,9,1,0,1118.5
CUST100207,POL204880,Life,4,0,0,1028.5
CUST100207,POL204881,Auto,8,0,0,1014.0
CUST102248,POL204882,Health,5,3,0,1325.5
CUST100185,POL204883,Health,2,3,1,1319.0
CUST100185,POL204884,Property,5,1,0,1115.0
CUST102684,POL204885,Auto,6,0,0,1025.0
CUST108133,POL204886,Auto,2,2,0,1217.0
CUST105680,POL204887,Auto,5,1,0,1117.5
CUST108568,POL204888,Property,5,0,1,1025.5
CUST108474,POL204889,Auto,7,0,0,1014.0
CUST108474,POL204890,Health,8,3,1,1315.0
CUST104247,POL204891,Health,4,1,0,1124.5
CUST102735,POL204892,Health,4,2,0,1216.5
CUST102735,POL204893,Auto,4,1,0,1113.5
CUST106092,POL204894,Health,3,1,0,1126.5
CUST102079,POL204895,Life,6,1,1,1129.0
CUST104403,POL204896,Auto,3,1,1,1118.5
CUST104403,POL204897,Auto,7,2,0,1213.5
CUST101934,POL204898,Auto,5,2,1,1226.0
CUST101934,POL204899,Property,7,3,0,1323.0
CUST100480,POL204900,Health,6,3,1,1318.0
CUST105488,POL204901,Life,2,1,0,1129.0
CUST105488,POL204902,Health,6,0,0,1017.0
CUST107034,POL204903,Auto,5,1,0,1115.5
CUST107034,POL204904,Health,8,1,1,1121.5
CUST104456,POL204905,Property,1,2,0,1229.0
CUST108582,POL204906,Life,2,1,0,1112.5
CUST101046,POL204907,Auto,8,2,0,1217.0
CUST101046,POL204908,Life,7,0,0,1024.5
CUST104308,POL204909,Health,3,2,0,1218.5
CUST109447,POL204910,Life,5,4,0,1424.5
CUST109447,POL204911,Health,6,2,1,1212.5
CUST101262,POL204912,Life,6,1,1,1116.5
CUST108128,POL204913,Health,3,0,0,1015.5
CUST108128,POL204914,Auto,10,2,0,1227.0
CUST107457,POL204915,Auto,8,4,0,1421.0
CUST108368,POL204916,Property,7,3,0,1323.5
CUST105900,POL204917,Life,1,0,0,1024.5
CUST105900,POL204918,Life,4,2,0,1216.5
CUST100908,POL204919,Health,1,2,0,1220.5
CUST108185,POL204920,Auto,2,2,0,1213.0
CUST109287,POL204921,Property,3,2,0,1214.0
CUST102734,POL204922,Health,4,0,1,1024.0
CUST102734,POL204923,Auto,5,1,0,1127.5
CUST106024,POL204924,Property,4,2,0,1221.0
CUST102577,POL204925,Auto,6,0,0,1014.0
CUST104179,POL204926,Health,6,1,0,1126.0
CUST104179,POL204927,Property,4,2,1,1213.0
CUST101685,POL204928,Auto,8,2,0,1216.5
CUST101685,POL204929,Auto,8,1,0,1121.5
CUST109402,POL204930,Life,4,0,0,1022.5
CUST101889,POL204931,Auto,3,1,0,1112.5
CUST101889,POL204932,Auto,4,4,1,1421.5
CUST103742,POL204933,Auto,6,2,1,1214.0
CUST108336,POL204934,Health,6,0,0,1024.0
CUST100042,POL204935,Property,6,2,1,1226.5
CUST100042,POL204936,Life,4,1,0,1126.0
CUST100721,POL204937,Health,3,0,0,1024.0
CUST100721,POL204938,Property,6,1,0,1123.5
CUST100201,POL204939,Life,5,2,0,1226.0
CUST100201,POL204940,Auto,7,1,0,1120.0
CUST104006,POL204941,Property,6,1,1,1115.5
CUST104006,POL204942,Auto,8,1,0,1120.5
CUST100753,POL204943,Property,3,1,0,1112.5
CUST100753,POL204944,Health,2,1,0,1113.5
CUST107729,POL204945,Health,5,0,0,1028.5
CUST105963,POL204946,Health,4,0,0,1019.0
CUST106274,POL204947,Property,1,2,0,1230.0
CUST102458,POL204948,Health,4,2,0,1226.5
CUST102932,POL204949,Life,5,2,0,1215.0
CUST102932,POL204950,Property,5,0,0,1017.5
CUST100579,POL204951,Health,5,0,0,1029.5
CUST100579,POL204952,Health,6,0,0,1029.0
CUST109058,POL204953,Life,2,1,0,1126.5
CUST106870,POL204954,Auto,5,0,0,1013.0
CUST103678,POL204955,Life,6,0,0,1014.0
CUST105272,POL204956,Health,0,1,0,1118.5
CUST105272,POL204957,Health,10,2,0,1225.5
CUST104067,POL204958,Health,6,0,0,1020.0
CUST104067,POL204959,Health,3,1,1,1127.0
CUST106819,POL204960,Life,5,0,0,1015.0
CUST105241,POL204961,Life,0,1,1,1124.0
CUST104444,POL204962,Property,5,3,1,1322.0
CUST104444,POL204963,Auto,3,0,1,1025.0
CUST101276,POL204964,Health,6,0,0,1018.5
CUST109364,POL204965,Health,6,2,1,1226.0
CUST106108,POL204966,Life,5,1,0,1129.5
CUST101956,POL204967,Property,4,2,0,1226.0
CUST101956,POL204968,Property,5,0,0,1020.5
CUST108225,POL204969,Health,7,2,1,1219.0
CUST108225,POL204970,Health,2,3,1,1330.0
CUST100862,POL204971,Life,4,1,1,1118.5
CUST102938,POL204972,Property,3,1,1,1117.5
CUST103656,POL204973,Life,8,3,0,1326.0
CUST103656,POL204974,Property,4,0,1,1026.0
CUST108450,POL204975,Health,7,1,0,1123.5
CUST100752,POL204976,Auto,5,1,1,1116.5
CUST106568,POL204977,Health,3,0,0,1013.5
CUST106568,POL204978,Health,8,1,1,1121.0
CUST101129,POL204979,Property,4,0,1,1026.0
CUST101129,POL204980,Health,3,1,0,1122.0
CUST107620,POL204981,Health,8,1,0,1114.5
CUST107620,POL204982,Health,8,0,0,1014.0
CUST104625,POL204983,Property,3,1,0,1127.0
CUST104625,POL204984,Health,8,2,1,1220.5
CUST105090,POL204985,Health,8,1,0,1120.5
CUST105362,POL204986,Health,4,1,0,1121.0
CUST101415,POL204987,Life,6,0,0,1020.0
CUST109061,POL204988,Life,4,0,0,1018.0
CUST107483,POL204989,Life,2,0,1,1028.5
CUST100130,POL204990,Life,4,1,1,1128.0
CUST106044,POL204991,Property,5,1,0,1119.5
CUST106044,POL204992,Health,5,2,0,1218.5
CUST103287,POL204993,Property,5,2,1,1216.0
CUST103287,POL204994,Property,7,2,0,1224.5
CUST104777,POL204995,Health,4,3,0,1325.5
CUST104777,POL204996,Property,6,0,1,1015.5
CUST109237,POL204997,Auto,2,0,0,1028.0
CUST104979,POL204998,Health,0,0,0,1028.0
CUST104979,POL204999,Property,7,2,1,1221.0
CUST103974,POL205000,Auto,2,0,0,1018.0
CUST107600,POL205001,Property,5,0,0,1018.0
CUST107600,POL205002,Auto,6,1,0,1128.5
CUST106033,POL205003,Health,2,1,1,1126.5
CUST106033,POL205004,Health,6,0,1,1014.5
CUST109694,POL205005,Auto,5,2,0,1226.0
CUST109694,POL205006,Auto,5,0,0,1013.0
CUST108083,POL205007,Property,6,0,0,1014.0
CUST103201,POL205008,Auto,4,1,0,1115.5
CUST103201,POL205009,Health,9,0,0,1025.5
CUST108954,POL205010,Auto,6,1,0,1113.0
CUST104016,POL205011,Health,4,2,0,1229.5
CUST104016,POL205012,Health,3,1,1,1120.0
CUST102466,POL205013,Property,6,2,1,1217.0
CUST102466,POL205014,Health,5,3,1,1315.0
CUST100104,POL205015,Health,5,0,0,1029.5
CUST100104,POL205016,Life,4,2,1,1228.5
CUST106718,POL205017,Health,5,2,0,1229.5
CUST100391,POL205018,Life,8,0,0,1022.0
CUST100391,POL205019,Auto,3,2,0,1217.5
CUST103817,POL205020,Property,6,4,1,1423.5
CUST108872,POL205021,Property,5,2,1,1228.5
CUST105675,POL205022,Property,3,0,0,1012.5
CUST105675,POL205023,Auto,1,2,0,1214.0
CUST100157,POL205024,Life,3,1,0,1129.5
CUST105488,POL205025,Property,6,4,0,1427.5
CUST100023,POL205026,Property,6,1,0,1115.0
CUST100023,POL205027,Auto,3,2,0,1218.5
CUST106164,POL205028,Health,6,1,0,1122.0
CUST106164,POL205029,Property,7,3,0,1315.0
CUST105038,POL205030,Auto,6,0,1,1028.5
CUST101703,POL205031,Life,5,0,0,1017.5
CUST101703,POL205032,Property,5,3,0,1330.0
CUST103361,POL205033,Property,5,1,0,1125.0
CUST108680,POL205034,Health,7,1,0,1121.0
CUST108680,POL205035,Health,5,1,1,1123.5
CUST103902,POL205036,Health,6,2,0,1220.5
CUST106878,POL205037,Property,5,0,0,1016.0
CUST108061,POL205038,Property,1,3,0,1313.5
CUST108061,POL205039,Property,4,1,0,1130.0
CUST100981,POL205040,Auto,10,1,0,1128.0
CUST102332,POL205041,Auto,5,2,0,1223.0
CUST102332,POL205042,Property,5,1,0,1123.5
CUST104584,POL205043,Property,4,0,1,1025.0
CUST101524,POL205044,Life,6,3,0,1313.5
CUST100719,POL205045,Life,6,4,0,1424.5
CUST100719,POL205046,Property,8,1,0,1129.5
CUST103792,POL205047,Life,5,0,1,1026.0
CUST108515,POL205048,Life,5,0,0,1026.5
CUST106767,POL205049,Auto,3,1,0,1114.5
CUST106767,POL205050,Property,5,1,0,1112.5
CUST106102,POL205051,Life,3,0,1,1015.5
CUST107511,POL205052,Auto,4,1,0,1117.5
CUST107511,POL205053,Life,6,1,0,1120.0
CUST101391,POL205054,Life,2,0,0,1029.5
CUST101391,POL205055,Auto,5,0,1,1012.5
CUST109515,POL205056,Life,6,1,0,1129.5
CUST101565,POL205057,Auto,2,3,0,1313.5
CUST101565,POL205058,Property,3,2,0,1216.5
CUST108280,POL205059,Property,4,2,0,1227.5
CUST108280,POL205060,Auto,5,1,0,1129.0
CUST102187,POL205061,Health,4,1,0,1126.0
CUST102187,POL205062,Health,6,2,1,1214.5
CUST106461,POL205063,Life,2,0,0,1014.5
CUST101226,POL205064,Health,4,0,0,1020.0
CUST109697,POL205065,Auto,6,3,1,1319.0
CUST109697,POL205066,Property,5,0,1,1015.5
CUST109303,POL205067,Auto,5,2,0,1227.5
CUST101020,POL205068,Health,3,1,0,1123.0
CUST101020,POL205069,Auto,7,0,0,1020.0
CUST107126,POL205070,Life,6,1,0,1122.5
CUST102141,POL205071,Property,5,0,0,1023.0
CUST103879,POL205072,Auto,4,2,0,1224.0
CUST104778,POL205073,Life,3,2,0,1228.0
CUST104778,POL205074,Auto,3,1,0,1120.5
CUST104276,POL205075,Health,4,0,0,1026.0
CUST105161,POL205076,Health,5,0,0,1018.5
CUST105161,POL205077,Life,4,2,0,1221.0
CUST106438,POL205078,Property,3,2,0,1225.0
CUST105345,POL205079,Property,9,1,1,1127.5
CUST105211,POL205080,Auto,5,4,0,1420.5
CUST107417,POL205081,Health,5,5,0,1525.0
CUST104455,POL205082,Auto,5,1,0,1115.5
CUST104455,POL205083,Life,4,2,1,1215.0
CUST103827,POL205084,Life,0,2,0,1225.5
CUST103827,POL205085,Health,4,0,0,1019.5
CUST101223,POL205086,Auto,2,5,0,1525.0
CUST101223,POL205087,Property,3,1,1,1120.5
CUST103321,POL205088,Auto,4,1,0,1125.0
CUST103321,POL205089,Property,4,2,1,1222.0
CUST102230,POL205090,Life,5,0,0,1015.0
CUST102230,POL205091,Life,11,2,0,1223.0
CUST109579,POL205092,Life,0,2,0,1214.0
CUST109579,POL205093,Health,1,1,0,1116.0
CUST101785,POL205094,Auto,7,0,1,1014.0
CUST102546,POL205095,Life,6,2,0,1220.0
CUST102546,POL205096,Property,4,1,0,1113.5
CUST101731,POL205097,Health,7,1,0,1114.5
CUST101731,POL205098,Property,3,5,1,1515.0
CUST102693,POL205099,Health,5,0,0,1019.5
CUST102693,POL205100,Property,8,0,0,1019.0
CUST107365,POL205101,Life,5,1,0,1120.0
CUST107365,POL205102,Property,2,0,0,1016.5
CUST107635,POL205103,Life,6,1,0,1122.5
CUST105145,POL205104,Health,3,2,1,1224.5
CUST105145,POL205105,Property,4,0,0,1012.5
CUST106660,POL205106,Health,8,3,0,1322.0
CUST101978,POL205107,Life,6,4,1,1429.0
CUST108780,POL205108,Auto,3,3,0,1314.0
CUST108780,POL205109,Life,5,0,0,1024.5
CUST105870,POL205110,Life,6,0,0,1030.0
CUST105870,POL205111,Property,2,1,0,1126.0
CUST103401,POL205112,Property,6,2,0,1214.0
CUST103401,POL205113,Life,3,1,0,1126.0
CUST107404,POL205114,Auto,8,3,0,1312.5
CUST107404,POL205115,Life,3,2,0,1222.5
CUST105051,POL205116,Life,3,0,0,1028.0
CUST105051,POL205117,Property,1,2,0,1223.0
CUST107591,POL205118,Property,6,0,0,1022.0
CUST104341,POL205119,Auto,5,0,0,1018.5
CUST104341,POL205120,Health,6,1,0,1126.0
CUST101964,POL205121,Auto,1,2,0,1224.0
CUST101481,POL205122,Property,4,2,0,1224.5
CUST101481,POL205123,Auto,7,1,0,1118.0
CUST102582,POL205124,Life,4,2,0,1221.5
CUST102582,POL205125,Health,4,0,0,1015.5
CUST104984,POL205126,Life,5,0,0,1023.5
CUST104984,POL205127,Auto,7,2,0,1214.0
CUST109884,POL205128,Property,3,4,0,1417.5
CUST100660,POL205129,Health,6,0,0,1018.0
CUST103522,POL205130,Life,7,0,0,1018.0
CUST105370,POL205131,Property,4,0,0,1027.5
CUST105370,POL205132,Property,3,3,0,1322.0
CUST102430,POL205133,Auto,4,0,0,1022.5
CUST102430,POL205134,Health,8,0,0,1024.5
CUST101494,POL205135,Health,5,4,0,1415.0
CUST104066,POL205136,Life,3,0,0,1015.5
CUST105828,POL205137,Life,5,1,0,1128.5
CUST106492,POL205138,Property,3,0,0,1014.0
CUST106492,POL205139,Health,5,1,0,1129.5
CUST108412,POL205140,Health,4,0,0,1027.5
CUST100802,POL205141,Property,3,1,0,1128.0
CUST100802,POL205142,Auto,5,0,1,1018.5
CUST104896,POL205143,Auto,7,1,0,1123.5
CUST104262,POL205144,Health,5,1,0,1121.0
CUST104262,POL205145,Property,7,2,0,1216.5
CUST102848,POL205146,Life,8,0,0,1017.5
CUST102848,POL205147,Property,6,2,0,1214.5
CUST100509,POL205148,Health,10,1,0,1117.5
CUST106625,POL205149,Auto,7,0,0,1029.0
CUST107408,POL205150,Auto,5,1,0,1127.5
CUST107408,POL205151,Life,3,2,0,1219.5
CUST109108,POL205152,Life,6,3,0,1324.5
CUST109108,POL205153,Health,7,0,0,1027.0
CUST109013,POL205154,Auto,7,2,0,1224.0
CUST109013,POL205155,Life,4,1,0,1128.5
CUST104093,POL205156,Life,8,1,0,1116.5
CUST101551,POL205157,Auto,3,0,0,1028.5
CUST107570,POL205158,Life,4,4,0,1424.0
CUST107570,POL205159,Life,2,0,1,1014.0
CUST101669,POL205160,Property,5,2,0,1220.5
CUST102290,POL205161,Life,3,1,0,1121.5
CUST102290,POL205162,Property,4,3,0,1323.0
CUST101989,POL205163,Auto,3,0,1,1014.5
CUST100195,POL205164,Auto,2,2,0,1218.5
CUST101010,POL205165,Property,5,1,1,1121.5
CUST103641,POL205166,Health,5,0,0,1026.5
CUST103641,POL205167,Property,7,3,0,1325.0
CUST102141,POL205168,Auto,8,2,0,1221.5
CUST103246,POL205169,Property,3,0,1,1017.5
CUST106563,POL205170,Auto,7,4,0,1430.0
CUST106098,POL205171,Auto,3,2,0,1214.5
CUST106098,POL205172,Property,6,1,0,1123.5
CUST101376,POL205173,Health,5,2,0,1214.5
CUST109540,POL205174,Auto,4,0,0,1013.5
CUST109540,POL205175,Life,4,1,0,1123.0
CUST109602,POL205176,Health,8,0,0,1024.5
CUST104240,POL205177,Life,4,0,0,1029.5
CUST101228,POL205178,Life,3,2,0,1219.5
CUST100357,POL205179,Auto,2,2,0,1222.0
CUST100357,POL205180,Health,3,2,0,1213.5
CUST101056,POL205181,Health,6,0,0,1025.0
CUST103239,POL205182,Property,4,1,0,1128.5
CUST103239,POL205183,Life,0,0,0,1028.5
CUST107265,POL205184,Property,1,0,0,1023.5
CUST102110,POL205185,Life,3,0,1,1020.5
CUST101506,POL205186,Life,3,0,0,1020.5
CUST101506,POL205187,Life,4,1,0,1126.0
CUST105432,POL205188,Auto,7,1,0,1129.5
CUST102007,POL205189,Health,3,2,0,1227.5
CUST102007,POL205190,Auto,6,2,0,1226.5
CUST100699,POL205191,Health,5,1,1,1122.5
CUST107552,POL205192,Health,3,1,0,1117.0
CUST100829,POL205193,Life,4,0,0,1029.5
CUST100829,POL205194,Property,2,1,0,1126.0
CUST102752,POL205195,Health,4,0,0,1022.0
CUST109402,POL205196,Property,5,0,0,1016.5
CUST109402,POL205197,Property,7,1,0,1115.5
CUST107096,POL205198,Property,6,2,0,1216.5
CUST107096,POL205199,Life,3,1,1,1124.5
CUST106471,POL205200,Health,3,2,1,1215.0
CUST108128,POL205201,Life,5,0,0,1018.0
CUST108128,POL205202,Life,9,0,0,1016.5
CUST100483,POL205203,Auto,4,0,0,1026.5
CUST106270,POL205204,Auto,3,2,1,1220.0
CUST106990,POL205205,Auto,2,0,0,1016.0
CUST102831,POL205206,Health,4,1,0,1125.0
CUST102831,POL205207,Auto,5,0,1,1019.0
CUST105799,POL205208,Health,7,1,0,1130.0
CUST103517,POL205209,Auto,7,1,0,1117.0
CUST103066,POL205210,Health,4,3,0,1316.0
CUST104505,POL205211,Auto,4,2,1,1219.5
CUST104585,POL205212,Health,4,2,0,1213.0
CUST107307,POL205213,Property,6,4,0,1427.0
CUST102435,POL205214,Property,3,1,0,1116.0
CUST102435,POL205215,Health,2,1,0,1113.0
CUST100567,POL205216,Property,1,0,0,1016.0
CUST100567,POL205217,Health,5,1,1,1130.0
CUST104026,POL205218,Life,6,0,0,1018.5
CUST104835,POL205219,Property,3,0,0,1015.0
CUST104835,POL205220,Life,3,5,0,1514.0
CUST108173,POL205221,Life,5,2,0,1222.5
CUST106750,POL205222,Health,6,2,0,1228.5
CUST109022,POL205223,Property,3,1,0,1121.0
CUST107848,POL205224,Auto,6,2,0,1218.5
CUST107848,POL205225,Life,0,2,0,1222.0
CUST100999,POL205226,Life,4,4,1,1415.5
CUST100999,POL205227,Health,3,1,0,1112.5
CUST101437,POL205228,Health,4,3,0,1327.0
CUST104583,POL205229,Auto,3,0,0,1012.5
CUST104583,POL205230,Life,4,1,0,1121.0
CUST106275,POL205231,Property,6,1,0,1126.5
CUST106275,POL205232,Health,5,6,0,1623.0
CUST102248,POL205233,Health,3,1,0,1126.0
CUST106868,POL205234,Property,7,1,0,1126.0
CUST106868,POL205235,Life,2,1,0,1115.0
CUST103267,POL205236,Health,3,0,0,1025.0
CUST108614,POL205237,Life,3,2,0,1215.0
CUST108614,POL205238,Health,6,1,1,1119.5
CUST104082,POL205239,Health,5,1,0,1126.5
CUST104082,POL205240,Life,8,1,0,1115.5
CUST108907,POL205241,Life,8,1,0,1127.5
CUST108907,POL205242,Health,7,4,0,1429.0
CUST100319,POL205243,Life,6,2,0,1230.0
CUST106266,POL205244,Property,5,1,0,1125.5
CUST105883,POL205245,Life,5,3,0,1330.0
CUST107859,POL205246,Property,4,0,0,1029.5
CUST108921,POL205247,Auto,0,1,0,1124.5
CUST108921,POL205248,Property,6,3,0,1312.5
CUST107940,POL205249,Property,5,1,0,1130.0
CUST105636,POL205250,Property,7,0,1,1029.0
CUST109267,POL205251,Health,2,0,1,1024.0
CUST109267,POL205252,Health,4,0,1,1024.0
CUST108231,POL205253,Auto,4,0,0,1024.0
CUST108231,POL205254,Property,5,3,0,1314.5
CUST105269,POL205255,Property,6,4,0,1413.0
CUST105269,POL205256,Auto,4,2,0,1216.5
CUST106363,POL205257,Health,3,3,1,1316.5
CUST104430,POL205258,Life,7,2,0,1227.0
CUST104430,POL205259,Auto,2,0,0,1024.5
CUST102946,POL205260,Life,4,2,0,1215.0
CUST100427,POL205261,Life,5,2,1,1216.5
CUST105224,POL205262,Property,4,1,0,1124.0
CUST109783,POL205263,Life,8,2,0,1216.0
CUST109783,POL205264,Property,2,0,0,1028.0
CUST103588,POL205265,Life,7,1,0,1115.0
CUST103588,POL205266,Auto,3,1,0,1128.0
CUST100480,POL205267,Property,2,1,0,1118.0
CUST100480,POL205268,Health,5,2,0,1215.5
CUST104602,POL205269,Life,5,1,0,1115.0
CUST100959,POL205270,Auto,0,3,0,1326.0
CUST100959,POL205271,Life,0,1,0,1118.0
CUST107728,POL205272,Auto,4,2,0,1227.5
CUST108674,POL205273,Health,6,2,1,1226.5
CUST108674,POL205274,Health,1,0,0,1020.5
CUST105856,POL205275,Life,5,1,0,1116.5
CUST105856,POL205276,Health,4,1,1,1130.0
CUST109568,POL205277,Life,5,0,0,1024.0
CUST109568,POL205278,Property,5,1,0,1113.5
CUST103813,POL205279,Property,10,2,0,1228.5
CUST103813,POL205280,Auto,7,1,0,1112.5
CUST102615,POL205281,Auto,5,2,0,1224.0
CUST101640,POL205282,Health,5,1,0,1113.0
CUST101640,POL205283,Health,5,1,1,1114.5
CUST104060,POL205284,Auto,2,0,0,1023.0
CUST104060,POL205285,Property,3,1,0,1121.0
CUST103951,POL205286,Property,2,3,0,1317.5
CUST104366,POL205287,Auto,3,2,1,1221.0
CUST108743,POL205288,Auto,5,0,1,1028.5
CUST108743,POL205289,Auto,4,1,1,1130.0
CUST100916,POL205290,Life,5,1,0,1112.5
CUST100916,POL205291,Health,4,2,0,1215.0
CUST103594,POL205292,Auto,5,0,0,1017.5
CUST103594,POL205293,Life,3,1,0,1126.5
CUST109432,POL205294,Health,3,1,1,1116.5
CUST106363,POL205295,Health,4,1,0,1124.5
CUST106363,POL205296,Life,6,3,0,1312.5
CUST105813,POL205297,Health,6,0,0,1014.0
CUST105813,POL205298,Life,3,0,0,1030.0
CUST102846,POL205299,Health,4,4,1,1416.0
CUST102885,POL205300,Health,3,0,0,1018.0
CUST102885,POL205301,Property,5,0,0,1015.5
CUST103875,POL205302,Life,3,2,1,1218.0
CUST109707,POL205303,Health,3,1,0,1113.5
CUST109707,POL205304,Life,1,1,0,1119.5
CUST105210,POL205305,Health,7,1,0,1116.5
CUST105210,POL205306,Auto,2,2,1,1213.5
CUST105878,POL205307,Property,6,1,0,1114.5
CUST109692,POL205308,Life,2,1,0,1112.5
CUST109692,POL205309,Health,5,0,1,1027.5
CUST100462,POL205310,Health,3,2,0,1228.5
CUST100462,POL205311,Life,1,1,0,1130.0
CUST105761,POL205312,Life,6,0,0,1019.5
CUST105761,POL205313,Auto,8,0,0,1029.0
CUST109300,POL205314,Property,7,1,1,1130.0
CUST109300,POL205315,Auto,11,1,0,1125.5
CUST109234,POL205316,Auto,4,3,1,1320.5
CUST109234,POL205317,Life,7,4,0,1427.5
CUST102328,POL205318,Property,3,0,0,1015.0
CUST109225,POL205319,Property,4,1,1,1118.5
CUST103084,POL205320,Health,6,0,1,1019.0
CUST103084,POL205321,Health,4,1,0,1113.5
CUST108064,POL205322,Life,6,1,0,1113.5
CUST108064,POL205323,Auto,3,0,0,1023.5
CUST108882,POL205324,Auto,6,0,0,1018.0
CUST108882,POL205325,Health,7,0,0,1027.0
CUST105063,POL205326,Auto,3,0,0,1024.0
CUST105063,POL205327,Property,4,2,0,1220.5
CUST102876,POL205328,Life,1,3,0,1317.0
CUST108035,POL205329,Health,6,2,1,1225.0
CUST108035,POL205330,Life,3,1,1,1129.5
CUST100621,POL205331,Health,4,1,0,1126.0
CUST100621,POL205332,Property,4,2,1,1218.5
CUST101478,POL205333,Life,2,2,0,1222.0
CUST100920,POL205334,Life,3,1,0,1118.0
CUST103811,POL205335,Auto,4,3,0,1324.5
CUST103811,POL205336,Life,3,2,0,1225.0
CUST109857,POL205337,Health,3,1,0,1123.0
CUST103584,POL205338,Health,5,1,0,1126.5
CUST103584,POL205339,Property,6,0,1,1021.0
CUST100326,POL205340,Property,4,0,0,1024.0
CUST108625,POL205341,Life,4,0,0,1023.5
CUST108625,POL205342,Health,1,0,0,1024.0
CUST107831,POL205343,Auto,8,2,0,1219.0
CUST107831,POL205344,Auto,7,4,0,1412.5
CUST100011,POL205345,Life,5,1,0,1122.5
CUST105435,POL205346,Health,6,1,0,1128.0
CUST103300,POL205347,Health,2,1,1,1115.5
CUST103300,POL205348,Auto,1,0,0,1015.5
CUST102137,POL205349,Health,4,0,1,1027.0
CUST105582,POL205350,Health,1,1,1,1113.0
CUST105582,POL205351,Auto,5,2,1,1223.0
CUST102907,POL205352,Property,4,2,0,1224.5
CUST102907,POL205353,Health,3,0,0,1018.0
CUST105301,POL205354,Health,2,0,0,1025.0
CUST100975,POL205355,Auto,2,0,1,1022.5
CUST100975,POL205356,Life,1,0,0,1015.0
CUST100359,POL205357,Health,2,2,1,1215.0
CUST102420,POL205358,Auto,4,1,0,1126.5
CUST109611,POL205359,Life,5,0,0,1014.0
CUST109611,POL205360,Health,6,0,0,1017.5
CUST102320,POL205361,Health,5,1,0,1115.0
CUST102320,POL205362,Life,2,2,0,1216.0
CUST101817,POL205363,Auto,1,1,0,1118.0
CUST101817,POL205364,Life,4,1,0,1120.5
CUST108622,POL205365,Life,4,0,0,1013.5
CUST108622,POL205366,Property,6,1,1,1121.5
